name,light_years_from_earth,planet_mass,stellar_magnitude,discovery_date,hyperlink,planet_type,planet_radius,orbital_radius,orbital_period,eccentricity
DMPP-2 b,450,0.437 Jupiters,8.57,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7553/dmpp-2-b/,Gas Giant,2019,0.437 Jupiters,1.28 x Jupiter,0.0664 AU,5.2 days,0.08
DMPP-3 A b,148,2.58 Earths,9.066,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7577/dmpp-3-a-b/,Super Earth,2019,2.58 Earths,1.41 x Earth,0.0662 AU,6.7 days,0.14
DP Leonis b,997,6.28 Jupiters,18.6837,2009,https://exoplanets.nasa.gov/exoplanet-catalog/7017/dp-leonis-b/,Gas Giant,2009,6.28 Jupiters,1.14 x Jupiter,8.19 AU,28 years,0.39
DS Tucanae A b,144,1.3 Jupiters,8.17,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7427/ds-tucanae-a-b/,Neptune-like,2019,1.3 Jupiters,0.509 x Jupiter,Unknown,8.1 days,0.0
EPIC 201170410.02,437,1.15 Earths,17.6984,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7771/epic-20117041002/,Super Earth,2020,1.15 Earths,1.047 x Earth,0.0349 AU,6.8 days,0.0
EPIC 201238110 b,520,4.16 Earths,16.014,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7390/epic-201238110-b/,Super Earth,2019,4.16 Earths,1.87 x Earth,Unknown,28.2 days,0.0
EPIC 201497682 b,825,0.26 Earths,13.948,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7391/epic-201497682-b/,Terrestrial,2019,0.26 Earths,0.692 x Earth,Unknown,2.1 days,0.0
EPIC 201615463 c,1556,1.98 Earths,12.081,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7392/epic-201615463-c/,Super Earth,2019,1.98 Earths,1.22 x Earth,Unknown,3.8 days,0.0
EPIC 201754305 d,1093,1.08 Earths,14.668,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7393/epic-201754305-d/,Super Earth,2019,1.08 Earths,1.03 x Earth,Unknown,2.7 days,0.0
EPIC 201757695.02,1884,0.688 Earths,14.974,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7772/epic-20175769502/,Terrestrial,2020,0.688 Earths,0.908 x Earth,0.0296 AU,2 days,0.0
EPIC 201833600 c,840,0.972 Earths,14.705,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7394/epic-201833600-c/,Terrestrial,2019,0.972 Earths,1.0 x Earth,Unknown,4 days,0.0
EPIC 201841433 b,1424,1.12 Earths,14.983,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7395/epic-201841433-b/,Super Earth,2019,1.12 Earths,1.04 x Earth,0.035 AU,4.2 days,0.0
EPIC 205950854 c,796,2.27 Earths,12.365,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7396/epic-205950854-c/,Super Earth,2019,2.27 Earths,1.31 x Earth,Unknown,8.1 days,0.0
EPIC 206024342 b,1207,3.53 Earths,13.096,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7397/epic-206024342-b/,Super Earth,2019,3.53 Earths,1.7 x Earth,Unknown,4.5 days,0.0
EPIC 206032309 b,526,1.01 Earths,17.89,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7398/epic-206032309-b/,Super Earth,2019,1.01 Earths,1.01 x Earth,Unknown,2.9 days,0.0
EPIC 206042996 b,1474,3.26 Earths,16.59,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7399/epic-206042996-b/,Super Earth,2019,3.26 Earths,1.62 x Earth,Unknown,5.3 days,0.0
EPIC 206215704 b,358,0.666 Earths,17.83,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7400/epic-206215704-b/,Terrestrial,2019,0.666 Earths,0.9 x Earth,Unknown,2.3 days,0.0
EPIC 206317286 b,1025,0.84 Earths,14.005,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7401/epic-206317286-b/,Terrestrial,2019,0.84 Earths,0.96 x Earth,Unknown,1.6 days,0.0
EPIC 211822797 b,607,4.58 Earths,15.133,2016,https://exoplanets.nasa.gov/exoplanet-catalog/7170/epic-211822797-b/,Super Earth,2016,4.58 Earths,1.98 x Earth,0.131 AU,21.2 days,0.06
EPIC 211945201 b,593,27 Earths,10.154,2018,https://exoplanets.nasa.gov/exoplanet-catalog/7279/epic-211945201-b/,Neptune-like,2018,27 Earths,0.514 x Jupiter,0.1493 AU,19.5 days,0.0
EPIC 212297394 b,1365,2.31 Earths,14.611,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7402/epic-212297394-b/,Super Earth,2019,2.31 Earths,1.323 x Earth,Unknown,2.3 days,0.0
EPIC 212424622 b,1996,5.35 Earths,13.441,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7403/epic-212424622-b/,Neptune-like,2019,5.35 Earths,2.17 x Earth,Unknown,18.1 days,0.0
EPIC 212499991 b,924,3.19 Earths,13.672,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7404/epic-212499991-b/,Super Earth,2019,3.19 Earths,1.6 x Earth,Unknown,34.9 days,0.0
EPIC 212587672 b,1044,1.46 Earths,12.488,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7405/epic-212587672-b/,Super Earth,2019,1.46 Earths,1.12 x Earth,Unknown,15.3 days,0.0
EPIC 212737443 b,1097,7.2 Earths,14.81,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7440/epic-212737443-b/,Neptune-like,2019,7.2 Earths,0.231 x Jupiter,0.098 AU,13.6 days,0.2
EPIC 212737443 c,1097,7.7 Earths,14.81,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7441/epic-212737443-c/,Neptune-like,2019,7.7 Earths,0.24 x Jupiter,0.28 AU,65.6 days,0.2
EPIC 220554210 c,1619,2.79 Earths,14.21,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7406/epic-220554210-c/,Super Earth,2019,2.79 Earths,1.48 x Earth,Unknown,0.7 days,0.0
EPIC 220674823 b,798,7.72 Earths,12.101,2016,https://exoplanets.nasa.gov/exoplanet-catalog/7328/epic-220674823-b/,Super Earth,2016,7.72 Earths,1.82 x Earth,0.0134 AU,0.6 days,0.0
EPIC 220674823 c,798,5.8 Earths,12.101,2016,https://exoplanets.nasa.gov/exoplanet-catalog/7329/epic-220674823-c/,Neptune-like,2016,5.8 Earths,0.244 x Jupiter,0.1091 AU,13.3 days,0.18
EPIC 246851721 b,1216,3 Jupiters,11.237,2018,https://exoplanets.nasa.gov/exoplanet-catalog/7256/epic-246851721-b/,Gas Giant,2018,3 Jupiters,1.051 x Jupiter,0.07229 AU,6.2 days,0.0
EPIC 248847494 b,1800,13 Jupiters,12.353,2018,https://exoplanets.nasa.gov/exoplanet-catalog/7435/epic-248847494-b/,Gas Giant,2018,13 Jupiters,1.11 x Jupiter,4.5 AU,10 years,0.0
EPIC 249893012 b,1048,8.75 Earths,11.429,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7588/epic-249893012-b/,Super Earth,2020,8.75 Earths,1.95 x Earth,0.047 AU,3.6 days,0.06
EPIC 249893012 c,1048,14.67 Earths,11.429,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7589/epic-249893012-c/,Neptune-like,2020,14.67 Earths,0.327 x Jupiter,0.13 AU,15.6 days,0.07
EPIC 249893012 d,1048,10.18 Earths,11.429,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7590/epic-249893012-d/,Neptune-like,2020,10.18 Earths,0.352 x Jupiter,0.22 AU,35.7 days,0.15
Epsilon Coronae Borealis b,228,6.7 Jupiters,4.12577,2012,https://exoplanets.nasa.gov/exoplanet-catalog/7043/epsilon-coronae-borealis-b/,Gas Giant,2012,6.7 Jupiters,1.13 x Jupiter,1.3 AU,417.9 days,0.11
Epsilon Eridani b,10,0.78 Jupiters,3.71548,2000,https://exoplanets.nasa.gov/exoplanet-catalog/7042/epsilon-eridani-b/,Gas Giant,2000,0.78 Jupiters,1.24 x Jupiter,3.5 AU,7.4 years,0.07
Epsilon Indi A b,12,3.25 Jupiters,4.69,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7511/epsilon-indi-a-b/,Gas Giant,2019,3.25 Jupiters,1.17 x Jupiter,11.55 AU,45.2 years,0.26
Epsilon Tauri b,155,7.6 Jupiters,3.523,2006,https://exoplanets.nasa.gov/exoplanet-catalog/7044/epsilon-tauri-b/,Gas Giant,2006,7.6 Jupiters,1.13 x Jupiter,1.93 AU,1.6 years,0.15
FU Tauri b,435,16 Jupiters,15.2412,2008,https://exoplanets.nasa.gov/exoplanet-catalog/7028/fu-tauri-b/,Gas Giant,2008,16 Jupiters,1.09 x Jupiter,800.0 AU,101250.8 years,0.0
G 264-012 b,52,2.5 Earths,13.078,2021,https://exoplanets.nasa.gov/exoplanet-catalog/7904/g-264-012-b/,Super Earth,2021,2.5 Earths,1.39 x Earth,0.02279 AU,2.3 days,0.0
G 264-012 c,52,3.75 Earths,13.078,2021,https://exoplanets.nasa.gov/exoplanet-catalog/7905/g-264-012-c/,Super Earth,2021,3.75 Earths,1.76 x Earth,0.0525 AU,8.1 days,0.0
G 9-40 b,91,4.76 Earths,13.821,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7545/g-9-40-b/,Super Earth,2019,4.76 Earths,2.025 x Earth,0.0385 AU,5.7 days,0.0
Gamma 1 Leonis b,130,8.78 Jupiters,1.99509,2009,https://exoplanets.nasa.gov/exoplanet-catalog/7045/gamma-1-leonis-b/,Gas Giant,2009,8.78 Jupiters,1.12 x Jupiter,1.19 AU,428.5 days,0.14
Gamma Cephei b,46,1.85 Jupiters,3.23006,2003,https://exoplanets.nasa.gov/exoplanet-catalog/7046/gamma-cephei-b/,Gas Giant,2003,1.85 Jupiters,1.2 x Jupiter,2.05 AU,2.5 years,0.05
Gamma Librae b,155,1.02 Jupiters,3.90672,2018,https://exoplanets.nasa.gov/exoplanet-catalog/7272/gamma-librae-b/,Gas Giant,2018,1.02 Jupiters,1.23 x Jupiter,1.24 AU,415.2 days,0.21
Gamma Librae c,155,4.58 Jupiters,3.90672,2018,https://exoplanets.nasa.gov/exoplanet-catalog/7273/gamma-librae-c/,Gas Giant,2018,4.58 Jupiters,1.15 x Jupiter,2.17 AU,2.6 years,0.06
GJ 1061 b,12,1.37 Earths,12.7,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7591/gj-1061-b/,Super Earth,2020,1.37 Earths,1.1 x Earth,0.021 AU,3.2 days,< 0.31
GJ 1061 c,12,1.74 Earths,12.7,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7592/gj-1061-c/,Super Earth,2020,1.74 Earths,1.18 x Earth,0.035 AU,6.7 days,< 0.29
GJ 1061 d,12,1.64 Earths,12.7,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7593/gj-1061-d/,Super Earth,2020,1.64 Earths,1.16 x Earth,0.054 AU,13 days,< 0.53
GJ 1132 b,41,1.66 Earths,13.68,2015,https://exoplanets.nasa.gov/exoplanet-catalog/7106/gj-1132-b/,Super Earth,2015,1.66 Earths,1.13 x Earth,0.0153 AU,1.6 days,0.22
GJ 1132 c,41,2.64 Earths,13.68,2018,https://exoplanets.nasa.gov/exoplanet-catalog/7255/gj-1132-c/,Super Earth,2018,2.64 Earths,1.43 x Earth,0.0476 AU,8.9 days,< 0.27
GJ 1148 b,36,0.30425 Jupiters,11.939,2010,https://exoplanets.nasa.gov/exoplanet-catalog/6861/gj-1148-b/,Gas Giant,2010,0.30425 Jupiters,1.07 x Jupiter,0.166 AU,41.4 days,0.38
GJ 1148 c,36,0.21414 Jupiters,11.939,2017,https://exoplanets.nasa.gov/exoplanet-catalog/7221/gj-1148-c/,Gas Giant,2017,0.21414 Jupiters,0.866 x Jupiter,0.912 AU,1.5 years,0.34
GJ 1151 b,26,2.5 Earths,13.76,2021,https://exoplanets.nasa.gov/exoplanet-catalog/7844/gj-1151-b/,Super Earth,2021,2.5 Earths,1.39 x Earth,0.01735 AU,2 days,0.0
GJ 1214 b,48,6.26125 Earths,15.1,2009,https://exoplanets.nasa.gov/exoplanet-catalog/6557/gj-1214-b/,Neptune-like,2009,6.26125 Earths,0.254 x Jupiter,0.01411 AU,1.6 days,0.0
GJ 1252 b,66,2.09 Earths,12.68,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7585/gj-1252-b/,Super Earth,2020,2.09 Earths,1.193 x Earth,0.00916 AU,0.5 days,0.0
GJ 1265 b,33,7.4 Earths,14.01,2018,https://exoplanets.nasa.gov/exoplanet-catalog/7361/gj-1265-b/,Neptune-like,2018,7.4 Earths,0.234 x Jupiter,0.026 AU,3.7 days,0.04
GJ 143 b,53,22.7 Earths,8.08,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7337/gj-143-b/,Neptune-like,2019,22.7 Earths,0.233 x Jupiter,0.1915 AU,35.6 days,0.19
GJ 15 A b,12,3.03 Earths,8.09,2014,https://exoplanets.nasa.gov/exoplanet-catalog/7498/gj-15-a-b/,Super Earth,2014,3.03 Earths,1.55 x Earth,0.072 AU,11.4 days,0.09
GJ 15 A c,12,36 Earths,8.09,2018,https://exoplanets.nasa.gov/exoplanet-catalog/7499/gj-15-a-c/,Neptune-like,2018,36 Earths,0.595 x Jupiter,5.4 AU,20.8 years,0.27
GJ 160.2 b,84,10.2 Earths,9.7,2014,https://exoplanets.nasa.gov/exoplanet-catalog/7486/gj-1602-b/,Neptune-like,2014,10.2 Earths,0.283 x Jupiter,0.053 AU,5.2 days,0.06
GJ 163 b,49,10.6 Earths,11.79,2013,https://exoplanets.nasa.gov/exoplanet-catalog/6527/gj-163-b/,Neptune-like,2013,10.6 Earths,0.29 x Jupiter,0.0607 AU,8.6 days,0.07
GJ 163 c,49,6.8 Earths,11.79,2013,https://exoplanets.nasa.gov/exoplanet-catalog/6528/gj-163-c/,Neptune-like,2013,6.8 Earths,0.223 x Jupiter,0.1254 AU,25.6 days,0.1
GJ 163 d,49,29.4 Earths,11.79,2013,https://exoplanets.nasa.gov/exoplanet-catalog/6529/gj-163-d/,Neptune-like,2013,29.4 Earths,0.528 x Jupiter,1.0304 AU,1.7 years,0.37
GJ 179 b,40,0.82 Jupiters,11.963,2009,https://exoplanets.nasa.gov/exoplanet-catalog/6530/gj-179-b/,Gas Giant,2009,0.82 Jupiters,1.24 x Jupiter,2.41 AU,6.3 years,0.21
GJ 180 b,39,6.49 Earths,10.914,2014,https://exoplanets.nasa.gov/exoplanet-catalog/7487/gj-180-b/,Neptune-like,2014,6.49 Earths,0.217 x Jupiter,0.092 AU,17.1 days,0.07
GJ 180 c,39,6.4 Earths,10.914,2014,https://exoplanets.nasa.gov/exoplanet-catalog/7489/gj-180-c/,Neptune-like,2014,6.4 Earths,0.215 x Jupiter,0.129 AU,24.3 days,0.09
GJ 180 d,39,7.56 Earths,10.914,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7581/gj-180-d/,Neptune-like,2020,7.56 Earths,0.237 x Jupiter,0.309 AU,106.3 days,0.14
GJ 2056 b,93,16.2 Earths,10.37,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7672/gj-2056-b/,Neptune-like,2020,16.2 Earths,0.372 x Jupiter,0.283 AU,70 days,0.72
GJ 229 A c,19,7.268 Earths,8.15,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7582/gj-229-a-c/,Neptune-like,2020,7.268 Earths,0.232 x Jupiter,0.339 AU,122 days,0.19
GJ 160.2 b,84,10.2 Earths,9.7,2014,https://exoplanets.nasa.gov/exoplanet-catalog/7486/gj-1602-b/,Neptune-like,2014,10.2 Earths,0.283 x Jupiter,0.053 AU,5.2 days,0.06
GJ 163 b,49,10.6 Earths,11.79,2013,https://exoplanets.nasa.gov/exoplanet-catalog/6527/gj-163-b/,Neptune-like,2013,10.6 Earths,0.29 x Jupiter,0.0607 AU,8.6 days,0.07
GJ 163 c,49,6.8 Earths,11.79,2013,https://exoplanets.nasa.gov/exoplanet-catalog/6528/gj-163-c/,Neptune-like,2013,6.8 Earths,0.223 x Jupiter,0.1254 AU,25.6 days,0.1
GJ 163 d,49,29.4 Earths,11.79,2013,https://exoplanets.nasa.gov/exoplanet-catalog/6529/gj-163-d/,Neptune-like,2013,29.4 Earths,0.528 x Jupiter,1.0304 AU,1.7 years,0.37
GJ 179 b,40,0.82 Jupiters,11.963,2009,https://exoplanets.nasa.gov/exoplanet-catalog/6530/gj-179-b/,Gas Giant,2009,0.82 Jupiters,1.24 x Jupiter,2.41 AU,6.3 years,0.21
GJ 180 b,39,6.49 Earths,10.914,2014,https://exoplanets.nasa.gov/exoplanet-catalog/7487/gj-180-b/,Neptune-like,2014,6.49 Earths,0.217 x Jupiter,0.092 AU,17.1 days,0.07
GJ 180 c,39,6.4 Earths,10.914,2014,https://exoplanets.nasa.gov/exoplanet-catalog/7489/gj-180-c/,Neptune-like,2014,6.4 Earths,0.215 x Jupiter,0.129 AU,24.3 days,0.09
GJ 180 d,39,7.56 Earths,10.914,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7581/gj-180-d/,Neptune-like,2020,7.56 Earths,0.237 x Jupiter,0.309 AU,106.3 days,0.14
GJ 2056 b,93,16.2 Earths,10.37,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7672/gj-2056-b/,Neptune-like,2020,16.2 Earths,0.372 x Jupiter,0.283 AU,70 days,0.72
GJ 229 A c,19,7.268 Earths,8.15,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7582/gj-229-a-c/,Neptune-like,2020,7.268 Earths,0.232 x Jupiter,0.339 AU,122 days,0.19
GJ 160.2 b,84,10.2 Earths,9.7,2014,https://exoplanets.nasa.gov/exoplanet-catalog/7486/gj-1602-b/,Neptune-like,2014,10.2 Earths,0.283 x Jupiter,0.053 AU,5.2 days,0.06
GJ 163 b,49,10.6 Earths,11.79,2013,https://exoplanets.nasa.gov/exoplanet-catalog/6527/gj-163-b/,Neptune-like,2013,10.6 Earths,0.29 x Jupiter,0.0607 AU,8.6 days,0.07
GJ 163 c,49,6.8 Earths,11.79,2013,https://exoplanets.nasa.gov/exoplanet-catalog/6528/gj-163-c/,Neptune-like,2013,6.8 Earths,0.223 x Jupiter,0.1254 AU,25.6 days,0.1
GJ 163 d,49,29.4 Earths,11.79,2013,https://exoplanets.nasa.gov/exoplanet-catalog/6529/gj-163-d/,Neptune-like,2013,29.4 Earths,0.528 x Jupiter,1.0304 AU,1.7 years,0.37
GJ 179 b,40,0.82 Jupiters,11.963,2009,https://exoplanets.nasa.gov/exoplanet-catalog/6530/gj-179-b/,Gas Giant,2009,0.82 Jupiters,1.24 x Jupiter,2.41 AU,6.3 years,0.21
GJ 180 b,39,6.49 Earths,10.914,2014,https://exoplanets.nasa.gov/exoplanet-catalog/7487/gj-180-b/,Neptune-like,2014,6.49 Earths,0.217 x Jupiter,0.092 AU,17.1 days,0.07
GJ 180 c,39,6.4 Earths,10.914,2014,https://exoplanets.nasa.gov/exoplanet-catalog/7489/gj-180-c/,Neptune-like,2014,6.4 Earths,0.215 x Jupiter,0.129 AU,24.3 days,0.09
GJ 180 d,39,7.56 Earths,10.914,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7581/gj-180-d/,Neptune-like,2020,7.56 Earths,0.237 x Jupiter,0.309 AU,106.3 days,0.14
GJ 2056 b,93,16.2 Earths,10.37,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7672/gj-2056-b/,Neptune-like,2020,16.2 Earths,0.372 x Jupiter,0.283 AU,70 days,0.72
GJ 229 A c,19,7.268 Earths,8.15,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7582/gj-229-a-c/,Neptune-like,2020,7.268 Earths,0.232 x Jupiter,0.339 AU,122 days,0.19
GJ 160.2 b,84,10.2 Earths,9.7,2014,https://exoplanets.nasa.gov/exoplanet-catalog/7486/gj-1602-b/,Neptune-like,2014,10.2 Earths,0.283 x Jupiter,0.053 AU,5.2 days,0.06
GJ 163 b,49,10.6 Earths,11.79,2013,https://exoplanets.nasa.gov/exoplanet-catalog/6527/gj-163-b/,Neptune-like,2013,10.6 Earths,0.29 x Jupiter,0.0607 AU,8.6 days,0.07
GJ 163 c,49,6.8 Earths,11.79,2013,https://exoplanets.nasa.gov/exoplanet-catalog/6528/gj-163-c/,Neptune-like,2013,6.8 Earths,0.223 x Jupiter,0.1254 AU,25.6 days,0.1
GJ 163 d,49,29.4 Earths,11.79,2013,https://exoplanets.nasa.gov/exoplanet-catalog/6529/gj-163-d/,Neptune-like,2013,29.4 Earths,0.528 x Jupiter,1.0304 AU,1.7 years,0.37
GJ 179 b,40,0.82 Jupiters,11.963,2009,https://exoplanets.nasa.gov/exoplanet-catalog/6530/gj-179-b/,Gas Giant,2009,0.82 Jupiters,1.24 x Jupiter,2.41 AU,6.3 years,0.21
GJ 180 b,39,6.49 Earths,10.914,2014,https://exoplanets.nasa.gov/exoplanet-catalog/7487/gj-180-b/,Neptune-like,2014,6.49 Earths,0.217 x Jupiter,0.092 AU,17.1 days,0.07
GJ 180 c,39,6.4 Earths,10.914,2014,https://exoplanets.nasa.gov/exoplanet-catalog/7489/gj-180-c/,Neptune-like,2014,6.4 Earths,0.215 x Jupiter,0.129 AU,24.3 days,0.09
GJ 180 d,39,7.56 Earths,10.914,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7581/gj-180-d/,Neptune-like,2020,7.56 Earths,0.237 x Jupiter,0.309 AU,106.3 days,0.14
GJ 2056 b,93,16.2 Earths,10.37,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7672/gj-2056-b/,Neptune-like,2020,16.2 Earths,0.372 x Jupiter,0.283 AU,70 days,0.72
GJ 229 A c,19,7.268 Earths,8.15,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7582/gj-229-a-c/,Neptune-like,2020,7.268 Earths,0.232 x Jupiter,0.339 AU,122 days,0.19
GJ 160.2 b,84,10.2 Earths,9.7,2014,https://exoplanets.nasa.gov/exoplanet-catalog/7486/gj-1602-b/,Neptune-like,2014,10.2 Earths,0.283 x Jupiter,0.053 AU,5.2 days,0.06
GJ 163 b,49,10.6 Earths,11.79,2013,https://exoplanets.nasa.gov/exoplanet-catalog/6527/gj-163-b/,Neptune-like,2013,10.6 Earths,0.29 x Jupiter,0.0607 AU,8.6 days,0.07
GJ 163 c,49,6.8 Earths,11.79,2013,https://exoplanets.nasa.gov/exoplanet-catalog/6528/gj-163-c/,Neptune-like,2013,6.8 Earths,0.223 x Jupiter,0.1254 AU,25.6 days,0.1
GJ 163 d,49,29.4 Earths,11.79,2013,https://exoplanets.nasa.gov/exoplanet-catalog/6529/gj-163-d/,Neptune-like,2013,29.4 Earths,0.528 x Jupiter,1.0304 AU,1.7 years,0.37
GJ 179 b,40,0.82 Jupiters,11.963,2009,https://exoplanets.nasa.gov/exoplanet-catalog/6530/gj-179-b/,Gas Giant,2009,0.82 Jupiters,1.24 x Jupiter,2.41 AU,6.3 years,0.21
GJ 180 b,39,6.49 Earths,10.914,2014,https://exoplanets.nasa.gov/exoplanet-catalog/7487/gj-180-b/,Neptune-like,2014,6.49 Earths,0.217 x Jupiter,0.092 AU,17.1 days,0.07
GJ 180 c,39,6.4 Earths,10.914,2014,https://exoplanets.nasa.gov/exoplanet-catalog/7489/gj-180-c/,Neptune-like,2014,6.4 Earths,0.215 x Jupiter,0.129 AU,24.3 days,0.09
GJ 180 d,39,7.56 Earths,10.914,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7581/gj-180-d/,Neptune-like,2020,7.56 Earths,0.237 x Jupiter,0.309 AU,106.3 days,0.14
GJ 2056 b,93,16.2 Earths,10.37,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7672/gj-2056-b/,Neptune-like,2020,16.2 Earths,0.372 x Jupiter,0.283 AU,70 days,0.72
GJ 229 A c,19,7.268 Earths,8.15,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7582/gj-229-a-c/,Neptune-like,2020,7.268 Earths,0.232 x Jupiter,0.339 AU,122 days,0.19
GJ 160.2 b,84,10.2 Earths,9.7,2014,https://exoplanets.nasa.gov/exoplanet-catalog/7486/gj-1602-b/,Neptune-like,2014,10.2 Earths,0.283 x Jupiter,0.053 AU,5.2 days,0.06
GJ 163 b,49,10.6 Earths,11.79,2013,https://exoplanets.nasa.gov/exoplanet-catalog/6527/gj-163-b/,Neptune-like,2013,10.6 Earths,0.29 x Jupiter,0.0607 AU,8.6 days,0.07
GJ 163 c,49,6.8 Earths,11.79,2013,https://exoplanets.nasa.gov/exoplanet-catalog/6528/gj-163-c/,Neptune-like,2013,6.8 Earths,0.223 x Jupiter,0.1254 AU,25.6 days,0.1
GJ 163 d,49,29.4 Earths,11.79,2013,https://exoplanets.nasa.gov/exoplanet-catalog/6529/gj-163-d/,Neptune-like,2013,29.4 Earths,0.528 x Jupiter,1.0304 AU,1.7 years,0.37
GJ 179 b,40,0.82 Jupiters,11.963,2009,https://exoplanets.nasa.gov/exoplanet-catalog/6530/gj-179-b/,Gas Giant,2009,0.82 Jupiters,1.24 x Jupiter,2.41 AU,6.3 years,0.21
GJ 180 b,39,6.49 Earths,10.914,2014,https://exoplanets.nasa.gov/exoplanet-catalog/7487/gj-180-b/,Neptune-like,2014,6.49 Earths,0.217 x Jupiter,0.092 AU,17.1 days,0.07
GJ 180 c,39,6.4 Earths,10.914,2014,https://exoplanets.nasa.gov/exoplanet-catalog/7489/gj-180-c/,Neptune-like,2014,6.4 Earths,0.215 x Jupiter,0.129 AU,24.3 days,0.09
GJ 180 d,39,7.56 Earths,10.914,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7581/gj-180-d/,Neptune-like,2020,7.56 Earths,0.237 x Jupiter,0.309 AU,106.3 days,0.14
GJ 2056 b,93,16.2 Earths,10.37,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7672/gj-2056-b/,Neptune-like,2020,16.2 Earths,0.372 x Jupiter,0.283 AU,70 days,0.72
GJ 229 A c,19,7.268 Earths,8.15,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7582/gj-229-a-c/,Neptune-like,2020,7.268 Earths,0.232 x Jupiter,0.339 AU,122 days,0.19
GJ 160.2 b,84,10.2 Earths,9.7,2014,https://exoplanets.nasa.gov/exoplanet-catalog/7486/gj-1602-b/,Neptune-like,2014,10.2 Earths,0.283 x Jupiter,0.053 AU,5.2 days,0.06
GJ 163 b,49,10.6 Earths,11.79,2013,https://exoplanets.nasa.gov/exoplanet-catalog/6527/gj-163-b/,Neptune-like,2013,10.6 Earths,0.29 x Jupiter,0.0607 AU,8.6 days,0.07
GJ 163 c,49,6.8 Earths,11.79,2013,https://exoplanets.nasa.gov/exoplanet-catalog/6528/gj-163-c/,Neptune-like,2013,6.8 Earths,0.223 x Jupiter,0.1254 AU,25.6 days,0.1
GJ 163 d,49,29.4 Earths,11.79,2013,https://exoplanets.nasa.gov/exoplanet-catalog/6529/gj-163-d/,Neptune-like,2013,29.4 Earths,0.528 x Jupiter,1.0304 AU,1.7 years,0.37
GJ 179 b,40,0.82 Jupiters,11.963,2009,https://exoplanets.nasa.gov/exoplanet-catalog/6530/gj-179-b/,Gas Giant,2009,0.82 Jupiters,1.24 x Jupiter,2.41 AU,6.3 years,0.21
GJ 180 b,39,6.49 Earths,10.914,2014,https://exoplanets.nasa.gov/exoplanet-catalog/7487/gj-180-b/,Neptune-like,2014,6.49 Earths,0.217 x Jupiter,0.092 AU,17.1 days,0.07
GJ 180 c,39,6.4 Earths,10.914,2014,https://exoplanets.nasa.gov/exoplanet-catalog/7489/gj-180-c/,Neptune-like,2014,6.4 Earths,0.215 x Jupiter,0.129 AU,24.3 days,0.09
